date,store_id,category,orders,gmv,stockout_minutes,avg_delivery_time,refund_rate
2024-02-23,S001,snacks,50,722.06,23.95,31.77,0.0592
2024-02-24,S001,snacks,56,787.16,27.93,34.47,0.0595
2024-02-25,S001,snacks,64,959.71,0.0,24.09,0.0399
2024-02-26,S001,snacks,49,728.4,29.42,33.38,0.0567
2024-02-27,S001,snacks,56,779.46,19.47,30.8,0.0562
2024-02-28,S001,snacks,61,874.06,16.06,33.26,0.0632
2024-02-29,S001,snacks,75,999.7,22.14,35.59,0.0742
2024-03-01,S001,snacks,81,1046.42,23.48,24.83,0.0616
2024-03-02,S001,snacks,62,902.64,9.57,35.86,0.0582
2024-03-03,S001,snacks,58,922.1,24.32,39.86,0.0772
2024-03-04,S001,snacks,52,831.28,28.21,36.36,0.0719
2024-03-05,S001,snacks,77,1037.69,27.1,34.89,0.0673
2024-03-06,S001,snacks,51,744.8,15.74,35.94,0.0742
2024-03-07,S001,snacks,55,979.72,7.55,33.16,0.0523
2024-03-08,S001,snacks,54,723.76,26.82,29.23,0.0643
2024-03-09,S001,snacks,53,721.18,14.15,27.49,0.0684
2024-03-10,S001,snacks,56,790.43,36.89,32.36,0.0682
2024-03-11,S001,snacks,55,908.32,24.39,36.17,0.0653
2024-03-12,S001,snacks,51,794.02,24.43,29.26,0.0653
2024-03-13,S001,snacks,70,950.76,22.47,33.03,0.0783
2024-03-14,S001,snacks,54,785.83,33.65,31.9,0.079
2024-03-15,S001,snacks,59,854.1,5.02,26.96,0.0451
2024-03-16,S001,snacks,63,951.84,8.93,34.11,0.0523
2024-03-17,S001,snacks,70,1041.84,9.07,30.71,0.05
2024-03-18,S001,snacks,55,867.97,8.62,28.2,0.0555
2024-03-19,S001,snacks,51,708.78,24.73,38.65,0.0815
2024-03-20,S001,snacks,56,851.48,5.32,28.39,0.0554
2024-03-21,S001,snacks,61,1013.97,30.39,27.89,0.0587
2024-03-22,S001,snacks,58,885.09,21.05,29.11,0.0629
2024-03-23,S001,snacks,62,956.18,16.47,39.67,0.0786
2024-03-24,S001,snacks,99,1273.7,13.23,31.46,0.0562
2024-03-25,S001,snacks,57,900.44,22.05,35.46,0.0556
2024-03-26,S001,snacks,42,673.37,27.1,34.4,0.079
2024-03-27,S001,snacks,56,823.0,17.49,31.53,0.0633
2024-03-28,S001,snacks,64,1023.2,13.83,29.97,0.0555
2024-03-29,S001,snacks,57,865.97,27.97,37.82,0.0714
2024-03-30,S001,snacks,72,1139.06,2.63,27.61,0.057
2024-03-31,S001,snacks,95,1331.5,18.07,37.51,0.061
2024-04-01,S001,snacks,86,1110.17,18.77,25.83,0.0726
2024-04-02,S001,snacks,66,1006.28,14.89,25.85,0.064
2024-04-03,S001,snacks,82,1212.96,8.22,26.7,0.0459
2024-04-04,S001,snacks,61,902.6,28.07,33.67,0.0634
2024-04-05,S001,snacks,62,786.02,35.37,37.8,0.0703
2024-04-06,S001,snacks,60,894.14,21.35,33.86,0.0765
2024-04-07,S001,snacks,87,1289.62,9.02,31.08,0.0677
2024-04-08,S001,snacks,78,1067.6,11.45,27.98,0.0563
2024-04-09,S001,snacks,54,833.25,41.55,30.65,0.0757
2024-04-10,S001,snacks,58,785.56,22.86,28.69,0.0656
2024-04-11,S001,snacks,49,644.52,23.78,37.26,0.072
2024-04-12,S001,snacks,55,833.03,0.0,31.38,0.0515
2024-04-13,S001,snacks,95,1119.37,16.5,32.58,0.0614
2024-04-14,S001,snacks,60,932.14,17.56,29.84,0.0592
2024-04-15,S001,snacks,53,826.23,3.86,31.61,0.0465
2024-04-16,S001,snacks,56,810.72,19.88,38.13,0.0746
2024-04-17,S001,snacks,57,897.61,7.12,37.91,0.0536
2024-04-18,S001,snacks,88,1157.46,2.09,31.35,0.065
2024-04-19,S001,snacks,53,863.54,32.32,27.26,0.0748
2024-04-20,S001,snacks,63,1012.91,21.84,35.85,0.07
2024-04-21,S001,snacks,68,1049.23,20.04,30.67,0.046
2024-04-22,S001,snacks,57,867.69,10.18,30.58,0.0552
2024-04-23,S001,snacks,62,1022.77,4.37,34.56,0.0803
2024-04-24,S001,snacks,46,642.2,11.1,34.44,0.0879
2024-04-25,S001,snacks,77,1017.24,21.33,33.01,0.0787
2024-04-26,S001,snacks,54,789.17,7.01,29.46,0.0717
2024-04-27,S001,snacks,58,824.13,12.93,33.19,0.0525
2024-04-28,S001,snacks,70,1120.94,8.24,35.43,0.0411
2024-04-29,S001,snacks,63,976.14,16.62,25.77,0.0579
2024-04-30,S001,snacks,62,916.67,15.4,33.91,0.0807
2024-05-01,S001,snacks,68,954.62,22.26,34.76,0.0683
2024-05-02,S001,snacks,73,1189.17,18.85,33.07,0.0665
2024-05-03,S001,snacks,74,1048.55,8.4,23.12,0.0414
2024-05-04,S001,snacks,66,952.28,2.63,24.39,0.0563
2024-05-05,S001,snacks,63,973.73,24.06,27.19,0.0641
2024-05-06,S001,snacks,84,1077.73,11.0,38.55,0.0532
2024-05-07,S001,snacks,55,818.94,17.51,32.09,0.0773
2024-05-08,S001,snacks,55,863.87,27.03,32.14,0.0669
2024-05-09,S001,snacks,50,792.41,15.14,33.5,0.0581
2024-05-10,S001,snacks,48,717.14,20.4,34.57,0.0823
2024-05-11,S001,snacks,76,1070.93,14.77,38.19,0.0723
2024-05-12,S001,snacks,87,1126.51,8.41,29.62,0.0512
2024-05-13,S001,snacks,52,761.53,1.47,35.45,0.0616
2024-05-14,S001,snacks,81,1144.51,11.14,35.83,0.06
2024-05-15,S001,snacks,62,835.25,19.14,30.59,0.0771
2024-05-16,S001,snacks,51,838.85,16.56,36.4,0.0697
2024-05-17,S001,snacks,73,1000.66,9.92,39.72,0.0672
2024-05-18,S001,snacks,62,896.83,23.51,32.12,0.0651
2024-05-19,S001,snacks,63,957.95,16.84,22.51,0.0577
2024-05-20,S001,snacks,51,747.98,25.33,32.53,0.0739
2024-05-21,S001,snacks,61,879.76,10.16,29.18,0.058
2024-05-22,S001,snacks,56,822.47,29.29,36.9,0.0715
2024-05-23,S001,snacks,58,876.32,13.23,30.67,0.0583
2024-05-24,S001,snacks,47,648.19,13.0,27.2,0.045
2024-05-25,S001,snacks,97,1153.55,1.88,32.13,0.0785
2024-05-26,S001,snacks,64,927.01,26.74,37.64,0.071
2024-05-27,S001,snacks,44,636.06,34.29,34.98,0.0916
2024-05-28,S001,snacks,50,774.48,13.32,38.27,0.0668
2024-05-29,S001,snacks,58,892.36,13.03,28.46,0.0584
2024-05-30,S001,snacks,63,896.45,8.15,33.85,0.0604
2024-05-31,S001,snacks,55,881.04,11.88,32.05,0.0512
2024-06-01,S001,snacks,63,968.05,10.32,26.85,0.0577
2024-06-02,S001,snacks,55,843.95,8.74,37.63,0.0819
2024-06-03,S001,snacks,57,764.26,9.73,34.99,0.0592
2024-06-04,S001,snacks,52,759.41,14.84,32.19,0.055
2024-06-05,S001,snacks,60,880.91,15.64,29.41,0.0584
2024-06-06,S001,snacks,52,706.15,13.35,32.85,0.0633
2024-06-07,S001,snacks,64,861.09,18.65,31.1,0.0688
2024-06-08,S001,snacks,57,783.66,20.97,36.73,0.0666
2024-06-09,S001,snacks,94,1185.31,16.74,26.87,0.0816
2024-06-10,S001,snacks,63,994.98,5.82,19.65,0.0476
2024-06-11,S001,snacks,48,752.04,19.79,37.11,0.0823
2024-06-12,S001,snacks,55,854.1,4.55,30.96,0.0444
2024-06-13,S001,snacks,53,780.82,9.42,32.09,0.0719
2024-06-14,S001,snacks,52,765.8,30.55,35.54,0.0583
2024-06-15,S001,snacks,60,845.57,11.27,34.66,0.0861
2024-06-16,S001,snacks,81,1030.73,17.24,29.51,0.0705
2024-06-17,S001,snacks,53,792.02,32.76,34.26,0.0695
2024-06-18,S001,snacks,48,768.38,16.36,37.93,0.0696
2024-06-19,S001,snacks,49,717.22,19.93,31.35,0.0708
2024-06-20,S001,snacks,49,677.68,1.06,24.88,0.0505
2024-06-21,S001,snacks,49,764.33,14.6,33.18,0.0697
2024-06-22,S001,snacks,72,958.37,9.63,30.75,0.0677
2024-06-23,S001,snacks,59,863.24,8.26,33.37,0.0529
2024-06-24,S001,snacks,55,997.12,3.53,29.52,0.0634
2024-06-25,S001,snacks,49,761.67,28.43,33.53,0.0665
2024-06-26,S001,snacks,46,701.95,24.43,30.62,0.0574
2024-06-27,S001,snacks,55,771.48,28.61,30.18,0.0669
2024-06-28,S001,snacks,54,779.31,12.93,29.39,0.0628
2024-06-29,S001,snacks,61,964.1,27.46,23.91,0.0541
2024-06-30,S001,snacks,64,890.35,13.05,24.91,0.0737
2024-07-01,S001,snacks,46,701.14,11.27,30.17,0.0568
2024-07-02,S001,snacks,73,933.28,7.36,34.68,0.064
2024-07-03,S001,snacks,66,832.12,34.81,38.79,0.0762
2024-07-04,S001,snacks,43,617.8,28.57,32.65,0.0624
2024-07-05,S001,snacks,47,727.48,22.86,34.31,0.0763
2024-07-06,S001,snacks,61,913.56,14.29,30.5,0.0627
2024-07-07,S001,snacks,73,1122.56,47.65,31.48,0.0781
2024-07-08,S001,snacks,45,733.66,34.81,42.73,0.0889
2024-07-09,S001,snacks,42,622.44,25.17,36.45,0.0707
2024-07-10,S001,snacks,51,706.46,23.22,30.02,0.0624
2024-07-11,S001,snacks,43,671.7,23.7,42.78,0.0807
2024-07-12,S001,snacks,44,640.44,21.09,30.98,0.0707
2024-07-13,S001,snacks,48,720.32,7.13,38.52,0.0626
2024-07-14,S001,snacks,44,616.56,16.03,35.6,0.0776
2024-07-15,S001,snacks,49,731.82,32.2,34.18,0.071
2024-07-16,S001,snacks,67,1047.09,24.85,37.77,0.0679
2024-07-17,S001,snacks,42,645.56,26.81,34.55,0.0719
2024-07-18,S001,snacks,45,689.95,20.57,36.65,0.0633
2024-07-19,S001,snacks,42,661.22,28.36,30.27,0.0727
2024-07-20,S001,snacks,55,839.97,15.28,30.52,0.0642
2024-07-21,S001,snacks,55,853.04,13.31,32.93,0.0675
2024-07-22,S001,snacks,37,530.09,35.64,29.77,0.0708
2024-07-23,S001,snacks,40,673.24,26.84,35.55,0.0772
2024-07-24,S001,snacks,37,581.16,32.79,42.7,0.0976
2024-07-25,S001,snacks,54,802.19,6.92,23.28,0.0575
2024-07-26,S001,snacks,51,739.57,25.57,39.67,0.0497
2024-07-27,S001,snacks,78,1082.94,35.84,29.79,0.0834
2024-07-28,S001,snacks,56,807.51,34.83,37.92,0.0675
2024-07-29,S001,snacks,48,719.18,23.16,40.87,0.0674
2024-07-30,S001,snacks,53,751.1,23.01,30.4,0.0562
2024-07-31,S001,snacks,46,740.88,23.66,29.81,0.0671
2024-08-01,S001,snacks,47,637.56,36.14,37.43,0.0786
2024-08-02,S001,snacks,44,690.86,34.22,35.7,
2024-08-03,S001,snacks,45,650.48,41.34,37.49,0.0829
2024-08-04,S001,snacks,66,863.46,20.45,37.06,0.0664
2024-08-05,S001,snacks,43,688.22,29.56,33.92,0.0572
2024-08-06,S001,snacks,42,603.64,26.23,36.26,0.0664
2024-08-07,S001,snacks,48,705.17,28.31,30.0,0.0724
2024-08-08,S001,snacks,38,533.73,8.94,39.47,0.0606
2024-08-09,S001,snacks,40,528.97,34.81,32.82,0.0681
2024-08-10,S001,snacks,56,758.39,26.93,31.82,0.0768
2024-08-11,S001,snacks,41,660.29,30.69,33.29,0.0646
2024-08-12,S001,snacks,39,578.23,37.39,44.13,0.0783
2024-08-13,S001,snacks,42,635.69,30.23,35.53,0.0636
2024-08-14,S001,snacks,58,761.8,24.53,39.16,0.0765
2024-08-15,S001,snacks,48,766.61,28.97,39.45,0.0845
2024-08-16,S001,snacks,40,632.24,19.58,35.01,0.0816
2024-08-17,S001,snacks,50,728.67,28.49,37.54,0.0697
2024-08-18,S001,snacks,45,621.38,22.78,40.08,0.0755
2024-08-19,S001,snacks,40,606.47,21.26,39.13,0.0589
2024-08-20,S001,snacks,60,749.7,44.82,36.31,0.0882
2024-08-21,S001,snacks,41,639.07,21.86,37.7,0.0792
2024-08-22,S001,snacks,40,604.27,48.06,33.0,0.0875
2024-08-23,S001,snacks,39,521.68,37.29,47.48,0.0967
2024-08-24,S001,snacks,69,1156.34,28.82,37.14,0.0809
2024-08-25,S001,snacks,38,523.8,29.09,43.99,0.0824
2024-08-26,S001,snacks,40,660.28,34.8,37.78,0.0553
2024-08-27,S001,snacks,48,642.7,27.91,35.83,0.0832
2024-08-28,S001,snacks,46,715.52,31.63,37.11,0.0764
2024-08-29,S001,snacks,41,621.03,33.26,40.39,0.0835
2024-08-30,S001,snacks,46,727.3,30.35,41.24,0.0846
2024-08-31,S001,snacks,45,677.73,34.48,43.26,0.0883
2024-09-01,S001,snacks,52,742.38,22.25,34.44,0.0792
2024-09-02,S001,snacks,30,435.04,26.31,46.94,0.103
2024-09-03,S001,snacks,42,697.67,41.89,39.77,0.0982
2024-09-04,S001,snacks,55,763.42,48.66,37.73,0.0857
2024-09-05,S001,snacks,36,570.91,23.69,40.94,0.1044
2024-09-06,S001,snacks,44,627.84,26.05,33.54,0.0724
2024-09-07,S001,snacks,49,775.71,33.35,33.69,0.0751
2024-09-08,S001,snacks,49,750.57,32.38,35.83,0.0648
2024-09-09,S001,snacks,42,620.95,26.98,36.1,0.0804
2024-09-10,S001,snacks,32,467.7,39.22,42.84,0.0877
2024-09-11,S001,snacks,61,799.89,26.05,39.9,0.0686
2024-09-12,S001,snacks,39,582.6,35.73,38.64,0.0873
2024-09-13,S001,snacks,57,714.46,47.97,33.45,0.0658
2024-09-14,S001,snacks,46,709.9,35.01,37.07,0.0825
2024-09-15,S001,snacks,58,947.69,52.01,42.84,0.0818
2024-09-16,S001,snacks,52,728.24,38.97,39.76,0.0787
2024-09-17,S001,snacks,45,586.43,51.93,44.5,0.0967
2024-09-18,S001,snacks,41,525.45,35.32,36.5,0.0771
2024-09-19,S001,snacks,39,650.8,42.09,41.85,0.0771
2024-09-20,S001,snacks,42,617.3,34.12,40.1,0.0865
2024-09-21,S001,snacks,45,631.81,33.97,39.16,0.0938
2024-09-22,S001,snacks,45,615.89,40.62,33.25,0.086
2024-09-23,S001,snacks,55,735.94,44.54,45.92,0.0948
2024-09-24,S001,snacks,36,570.86,43.59,40.6,0.077
2024-09-25,S001,snacks,33,532.08,25.98,43.32,0.0748
2024-09-26,S001,snacks,31,463.2,30.14,34.81,0.0621
2024-09-27,S001,snacks,37,598.55,53.92,41.71,0.0903
2024-09-28,S001,snacks,44,584.8,32.34,46.31,0.0866
2024-09-29,S001,snacks,63,909.64,50.82,40.34,0.065
2024-09-30,S001,snacks,34,532.09,36.45,38.6,0.0808
2024-10-01,S001,snacks,51,781.14,46.72,40.42,0.0816
2024-10-02,S001,snacks,47,774.83,47.61,42.92,0.0984
2024-10-03,S001,snacks,44,700.72,33.72,39.14,0.0731
2024-10-04,S001,snacks,72,911.54,40.66,39.08,0.0929
2024-10-05,S001,snacks,50,772.05,40.89,37.45,0.072
2024-10-06,S001,snacks,73,1003.51,40.56,40.0,0.0886
2024-10-07,S001,snacks,39,641.41,38.81,43.06,0.081
2024-10-08,S001,snacks,39,624.43,43.81,41.43,0.0911
2024-10-09,S001,snacks,45,714.74,40.15,41.8,0.0903
2024-10-10,S001,snacks,42,648.36,39.97,36.39,0.0898
2024-10-11,S001,snacks,35,530.43,44.55,42.51,0.0775
2024-10-12,S001,snacks,56,902.2,17.79,33.83,0.0711
2024-10-13,S001,snacks,35,520.13,32.26,41.58,0.0759
2024-10-14,S001,snacks,53,722.94,39.87,40.42,0.0839
2024-10-15,S001,snacks,36,502.34,46.09,36.51,0.0804
2024-10-16,S001,snacks,62,881.54,35.45,37.24,0.0754
2024-10-17,S001,snacks,41,575.88,35.0,42.58,0.0774
2024-10-18,S001,snacks,36,472.2,44.46,41.24,0.0889
2024-10-19,S001,snacks,34,540.02,34.87,40.97,0.0723
2024-10-20,S001,snacks,39,585.57,34.19,40.05,0.0724
2024-10-21,S001,snacks,56,816.56,51.35,33.88,0.0618
2024-10-22,S001,snacks,52,677.33,42.04,38.48,0.0907
2024-10-23,S001,snacks,38,581.72,33.79,41.19,0.0613
2024-10-24,S001,snacks,60,870.05,18.42,38.04,0.0714
2024-10-25,S001,snacks,40,588.5,39.53,34.79,0.074
2024-10-26,S001,snacks,69,987.19,32.19,35.16,0.0758
2024-10-27,S001,snacks,67,842.55,40.45,30.46,0.0746
2024-10-28,S001,snacks,42,583.82,34.21,32.22,0.0688
2024-10-29,S001,snacks,34,457.94,40.21,35.8,0.0893
2024-10-30,S001,snacks,40,611.64,52.64,40.62,0.0815
2024-10-31,S001,snacks,44,640.3,46.23,31.79,0.0766
2024-11-01,S001,snacks,36,544.44,36.08,34.06,0.0805
2024-11-02,S001,snacks,55,908.02,31.44,38.34,0.0829
2024-11-03,S001,snacks,48,775.65,33.29,48.55,0.0997
2024-11-04,S001,snacks,62,779.17,22.06,36.55,0.0763
2024-11-05,S001,snacks,39,548.31,51.36,39.21,0.1178
2024-11-06,S001,snacks,44,613.89,45.12,33.36,0.0855
2024-11-07,S001,snacks,38,474.56,31.77,39.88,0.0646
2024-11-08,S001,snacks,40,599.21,35.86,37.69,0.0737
2024-11-09,S001,snacks,47,676.57,26.56,36.13,0.0849
2024-11-10,S001,snacks,48,708.32,32.54,31.97,0.063
2024-11-11,S001,snacks,38,559.41,47.98,47.98,0.1004
2024-11-12,S001,snacks,40,586.74,40.03,35.31,0.0837
2024-11-13,S001,snacks,39,583.0,38.28,37.38,0.0715
2024-11-14,S001,snacks,36,571.99,36.99,38.31,0.062
2024-11-15,S001,snacks,41,592.23,33.3,48.04,0.0832
2024-11-16,S001,snacks,49,615.32,41.15,38.09,0.0802
2024-11-17,S001,snacks,47,668.26,30.13,35.55,0.0806
2024-11-18,S001,snacks,37,523.28,43.99,42.6,0.0863
2024-11-19,S001,snacks,33,508.98,37.88,38.62,0.0884
2024-11-20,S001,snacks,41,618.57,39.27,40.73,0.0911
2024-11-21,S001,snacks,38,550.71,32.12,33.58,0.0829
2024-11-22,S001,snacks,35,527.89,39.87,42.93,0.0714
2024-11-23,S001,snacks,69,971.84,34.02,37.02,0.0756
2024-11-24,S001,snacks,45,675.99,43.34,36.25,0.068
2024-11-25,S001,snacks,38,535.9,39.34,45.74,0.0904
2024-11-26,S001,snacks,44,751.65,30.13,43.23,0.0757
2024-11-27,S001,snacks,41,620.48,50.98,44.12,0.0845
2024-11-28,S001,snacks,43,640.18,53.48,41.81,0.0947
2024-11-29,S001,snacks,47,723.99,41.71,35.75,0.0848
2024-11-30,S001,snacks,56,865.61,21.59,35.7,0.0739
2024-12-01,S001,snacks,53,862.36,37.27,34.85,0.0753
2024-12-02,S001,snacks,61,858.3,42.84,36.15,0.0887
2024-12-03,S001,snacks,45,644.62,40.41,39.56,0.0822
2024-12-04,S001,snacks,41,623.91,50.0,41.2,0.0963
2024-12-05,S001,snacks,42,645.74,46.4,39.8,0.0939
2024-12-06,S001,snacks,44,691.54,29.35,40.4,0.073
2024-12-07,S001,snacks,52,810.95,46.8,38.08,0.0755
2024-12-08,S001,snacks,40,555.66,49.66,39.94,0.0928
2024-12-09,S001,snacks,38,545.56,44.46,45.71,0.1062
2024-12-10,S001,snacks,59,873.58,23.84,40.24,0.0579
2024-12-11,S001,snacks,41,665.96,50.54,42.89,0.0878
2024-12-12,S001,snacks,74,1047.24,34.81,38.52,0.0985
2024-12-13,S001,snacks,61,896.08,47.55,33.98,0.0926
2024-12-14,S001,snacks,47,650.61,43.18,40.3,0.0948
2024-12-15,S001,snacks,76,993.49,39.8,38.63,0.0756
2024-12-16,S001,snacks,44,672.09,46.76,40.11,0.0877
2024-12-17,S001,snacks,42,657.79,47.08,43.95,0.1041
2024-12-18,S001,snacks,53,816.46,38.79,26.54,0.0658
2024-12-19,S001,snacks,48,759.37,33.61,38.67,0.0736
2024-12-20,S001,snacks,38,546.87,21.94,39.15,0.0873
2024-12-21,S001,snacks,45,634.01,38.65,37.09,0.0943
2024-12-22,S001,snacks,43,640.88,42.12,39.98,0.0836
2024-12-23,S001,snacks,47,724.01,25.58,37.29,0.0667
2024-12-24,S001,snacks,44,672.35,27.13,35.07,0.0754
2024-12-25,S001,snacks,39,516.95,35.04,39.95,0.0892
2024-12-26,S001,snacks,58,896.1,31.63,34.45,0.065
2024-12-27,S001,snacks,53,883.75,34.36,37.34,0.0671
2024-12-28,S001,snacks,50,765.48,17.94,40.43,0.0669
2024-12-29,S001,snacks,54,758.43,44.2,40.01,0.1078
2024-12-30,S001,snacks,48,695.0,34.81,36.95,0.0802
2024-01-01,S001,fresh,39,968.61,39.35,41.48,0.0903
2024-01-02,S001,fresh,44,1087.8,27.08,38.75,0.0659
2024-01-03,S001,fresh,35,868.95,22.74,47.31,0.0944
2024-01-04,S001,fresh,33,792.57,32.03,42.65,0.0655
2024-01-05,S001,fresh,34,901.17,17.96,39.92,0.0791
2024-01-06,S001,fresh,42,1100.21,23.68,34.4,0.0679
2024-01-07,S001,fresh,41,1027.27,42.23,38.84,0.0968
2024-01-08,S001,fresh,44,1188.6,23.51,33.92,0.0576
2024-01-09,S001,fresh,58,1384.26,28.75,26.62,0.0786
2024-01-10,S001,fresh,39,1122.08,24.64,35.79,0.0764
2024-01-11,S001,fresh,32,864.07,36.95,31.38,0.0655
2024-01-12,S001,fresh,29,685.11,36.92,40.68,0.0848
2024-01-13,S001,fresh,39,1151.15,37.14,40.91,0.0774
2024-01-14,S001,fresh,51,1243.3,26.64,38.29,0.0732
2024-01-15,S001,fresh,38,958.25,18.72,42.7,0.0681
2024-01-16,S001,fresh,32,802.0,40.63,34.82,0.0796
2024-01-17,S001,fresh,32,855.37,28.17,32.25,0.0658
2024-01-18,S001,fresh,38,1071.59,31.03,35.46,0.0733
2024-01-19,S001,fresh,29,818.65,13.06,34.25,0.0587
2024-01-20,S001,fresh,46,1208.69,39.83,33.47,0.062
2024-01-21,S001,fresh,39,1053.56,26.61,38.42,0.0888
2024-01-22,S001,fresh,41,1041.44,34.33,34.09,0.0712
2024-01-23,S001,fresh,42,1070.19,18.39,30.79,0.0579
2024-01-24,S001,fresh,44,1051.71,39.43,31.03,0.0672
2024-01-25,S001,fresh,36,905.54,24.5,32.51,0.0859
2024-01-26,S001,fresh,37,919.07,37.49,36.39,0.084
2024-01-27,S001,fresh,44,1255.4,19.54,35.24,0.0617
2024-01-28,S001,fresh,50,1403.88,40.4,30.98,0.088
2024-01-29,S001,fresh,33,795.52,25.62,41.88,0.0781
2024-01-30,S001,fresh,43,1137.48,8.1,29.81,0.0833
2024-01-31,S001,fresh,31,778.49,25.0,35.81,0.0711
2024-02-01,S001,fresh,45,1161.22,15.61,36.08,0.0574
2024-02-02,S001,fresh,32,887.83,53.85,38.31,0.0882
2024-02-03,S001,fresh,43,1106.56,24.1,40.22,0.0678
2024-02-04,S001,fresh,43,1065.77,37.62,32.12,0.0727
2024-02-05,S001,fresh,38,905.83,15.96,35.01,0.0577
2024-02-06,S001,fresh,37,1005.44,40.22,35.23,0.0582
2024-02-07,S001,fresh,38,1025.93,16.99,38.72,0.0728
2024-02-08,S001,fresh,37,921.2,28.97,31.81,0.0665
2024-02-09,S001,fresh,40,1141.37,25.22,33.17,0.0744
2024-02-10,S001,fresh,59,1444.38,17.48,36.04,0.0743
2024-02-11,S001,fresh,57,1518.34,22.0,29.54,0.0756
2024-02-12,S001,fresh,69,1575.39,22.67,31.38,0.0584
2024-02-13,S001,fresh,50,1347.71,25.33,30.07,0.0461
2024-02-14,S001,fresh,43,1207.38,19.17,33.7,0.0569
2024-02-15,S001,fresh,44,1199.85,28.21,35.09,0.0656
2024-02-16,S001,fresh,48,1266.56,20.38,27.14,0.0634
2024-02-17,S001,fresh,63,1442.13,11.62,25.36,0.0611
2024-02-18,S001,fresh,70,1660.57,27.89,35.95,0.0826
2024-02-19,S001,fresh,41,1111.32,31.52,34.38,0.064
2024-02-20,S001,fresh,34,902.68,25.71,35.24,0.0695
2024-02-21,S001,fresh,38,939.52,27.52,19.07,0.0647
2024-02-22,S001,fresh,43,1141.99,20.05,38.14,0.0681
2024-02-23,S001,fresh,45,1165.97,28.17,31.22,0.0643
2024-02-24,S001,fresh,43,1120.07,31.43,32.96,0.0518
2024-02-25,S001,fresh,50,1245.59,3.05,34.28,0.0652
2024-02-26,S001,fresh,46,1315.95,27.26,31.63,0.0745
2024-02-27,S001,fresh,40,1111.5,29.87,37.56,0.0771
2024-02-28,S001,fresh,44,1097.88,25.39,35.09,0.0686
2024-02-29,S001,fresh,44,996.18,33.85,32.58,0.0898
2024-03-01,S001,fresh,42,1181.43,11.85,33.01,0.0751
2024-03-02,S001,fresh,44,1065.1,31.06,33.29,0.0732
2024-03-03,S001,fresh,43,1082.14,24.73,33.58,0.0645
2024-03-04,S001,fresh,48,1203.06,19.84,29.9,0.0567
2024-03-05,S001,fresh,39,1096.34,26.93,37.2,0.0784
2024-03-06,S001,fresh,39,1002.51,5.82,30.98,0.0597
2024-03-07,S001,fresh,42,1084.78,18.01,31.11,0.0696
2024-03-08,S001,fresh,46,1169.28,18.67,38.69,0.0845
2024-03-09,S001,fresh,47,1305.48,20.89,30.38,0.0707
2024-03-10,S001,fresh,46,1187.74,20.37,30.56,0.0493
2024-03-11,S001,fresh,38,1094.74,20.81,36.28,0.0697
2024-03-12,S001,fresh,45,1145.69,11.61,31.88,0.0748
2024-03-13,S001,fresh,46,1227.79,25.82,28.05,0.0752
2024-03-14,S001,fresh,37,842.8,15.78,33.96,0.0928
2024-03-15,S001,fresh,46,1278.98,19.51,31.91,0.0653
2024-03-16,S001,fresh,54,1382.03,10.91,29.98,0.0617
2024-03-17,S001,fresh,51,1408.26,6.14,22.75,0.0473
2024-03-18,S001,fresh,35,877.98,29.74,35.09,0.0899
2024-03-19,S001,fresh,36,1014.7,33.31,38.19,0.0574
2024-03-20,S001,fresh,43,1047.66,9.09,33.66,0.0565
2024-03-21,S001,fresh,44,1058.33,12.45,29.92,0.0671
2024-03-22,S001,fresh,42,1160.08,8.47,33.02,0.0521
2024-03-23,S001,fresh,68,1710.14,20.45,30.33,0.0741
2024-03-24,S001,fresh,47,1240.75,18.71,31.81,0.0662
2024-03-25,S001,fresh,47,1176.1,4.99,27.48,0.0453
2024-03-26,S001,fresh,60,1449.64,29.95,34.47,0.0759
2024-03-27,S001,fresh,36,893.02,15.9,38.97,0.0846
2024-03-28,S001,fresh,51,1391.18,24.31,27.06,0.0565
2024-03-29,S001,fresh,67,1289.45,24.39,33.9,0.0649
2024-03-30,S001,fresh,46,1052.62,21.3,29.97,0.0603
2024-03-31,S001,fresh,69,1747.94,10.03,30.33,0.0557
2024-04-01,S001,fresh,69,1614.69,6.76,33.7,0.061
2024-04-02,S001,fresh,46,1281.17,16.98,33.94,0.0884
2024-04-03,S001,fresh,46,1158.78,25.0,35.79,0.079
2024-04-04,S001,fresh,52,1168.17,28.28,27.06,0.0694
2024-04-05,S001,fresh,60,1592.6,19.69,31.6,0.0515
2024-04-06,S001,fresh,50,1380.99,4.9,35.36,0.0571
2024-04-07,S001,fresh,46,1288.29,10.72,25.64,0.0659
2024-04-08,S001,fresh,47,1215.63,20.79,29.8,0.0706
2024-04-09,S001,fresh,45,1112.45,21.03,30.36,0.074
2024-04-10,S001,fresh,42,1053.16,17.61,36.42,0.0686
2024-04-11,S001,fresh,46,1195.35,33.35,29.38,0.0863
2024-04-12,S001,fresh,37,973.55,23.19,29.73,0.0704
2024-04-13,S001,fresh,46,1142.65,14.09,28.79,0.0514
2024-04-14,S001,fresh,52,1420.68,13.68,30.28,0.0837
2024-04-15,S001,fresh,45,1186.01,17.66,25.35,0.0528
2024-04-16,S001,fresh,42,1015.48,20.17,31.31,0.0687
2024-04-17,S001,fresh,42,1091.44,11.88,27.51,0.0586
