date,city,rain_level,temperature_bin,traffic_index,event_flag
2024-01-15,Wuhan,0.7725,mild,1.0968,0
2024-01-16,Wuhan,0.8508,mild,1.0396,0
2024-01-17,Wuhan,0.5758,mild,1.084,0
2024-01-18,Wuhan,0.6468,mild,1.027,0
2024-01-19,Wuhan,0.6374,mild,1.0484,0
2024-01-20,Wuhan,0.6453,mild,0.9253,0
2024-01-21,Wuhan,0.4318,mild,1.0438,0
2024-01-22,Wuhan,0.6536,mild,1.1169,0
2024-01-23,Wuhan,0.1356,mild,1.054,0
2024-01-24,Wuhan,0.5449,mild,1.0782,0
2024-01-25,Wuhan,0.3741,mild,1.086,1
2024-01-26,Wuhan,0.6331,mild,1.0492,0
2024-01-27,Wuhan,0.5433,mild,1.021,0
2024-01-28,Wuhan,0.6871,mild,0.9476,1
2024-01-29,Wuhan,0.6587,mild,1.058,0
2024-01-30,Wuhan,0.0,mild,1.1209,0
2024-01-31,Wuhan,0.8674,mild,1.0693,0
2024-02-01,Wuhan,0.4436,mild,1.0705,0
2024-02-02,Wuhan,0.8072,mild,1.1596,0
2024-02-03,Wuhan,0.4999,mild,0.8982,0
2024-02-04,Wuhan,0.507,mild,0.9384,0
2024-02-05,Wuhan,0.3792,mild,1.0759,0
2024-02-06,Wuhan,0.6717,mild,1.0658,0
2024-02-07,Wuhan,0.4313,mild,1.0646,0
2024-02-08,Wuhan,0.5956,mild,1.035,0
2024-02-09,Wuhan,0.4505,mild,1.0748,0
2024-02-10,Wuhan,0.4002,mild,1.0818,0
2024-02-11,Wuhan,0.3928,mild,1.0565,0
2024-02-12,Wuhan,0.2392,mild,1.1685,0
2024-02-13,Wuhan,0.227,mild,1.155,0
2024-02-14,Wuhan,0.5772,mild,1.1663,0
2024-02-15,Wuhan,0.4159,mild,1.0219,0
2024-02-16,Wuhan,0.1281,mild,1.0273,0
2024-02-17,Wuhan,0.2505,mild,0.9686,0
2024-02-18,Wuhan,0.5109,mild,0.909,0
2024-02-19,Wuhan,0.3753,mild,1.1631,0
2024-02-20,Wuhan,0.2508,mild,1.0974,0
2024-02-21,Wuhan,0.056,mild,1.0363,0
2024-02-22,Wuhan,0.2661,mild,1.0567,0
2024-02-23,Wuhan,0.5857,mild,1.0131,1
2024-02-24,Wuhan,0.5132,mild,0.9488,0
2024-02-25,Wuhan,0.0741,mild,0.9408,0
2024-02-26,Wuhan,0.3458,mild,1.0139,0
2024-02-27,Wuhan,0.3218,mild,1.0776,0
2024-02-28,Wuhan,0.2143,mild,1.041,0
2024-02-29,Wuhan,0.2507,mild,1.0664,0
2024-03-01,Wuhan,0.0,mild,1.0476,0
2024-03-02,Wuhan,0.2944,mild,0.998,0
2024-03-03,Wuhan,0.399,mild,1.0053,0
2024-03-04,Wuhan,0.5625,mild,1.144,0
2024-03-05,Wuhan,0.3744,mild,1.0618,0
2024-03-06,Wuhan,0.1791,mild,1.0949,0
2024-03-07,Wuhan,0.1982,mild,0.9758,0
2024-03-08,Wuhan,0.1857,mild,1.0882,0
2024-03-09,Wuhan,0.2723,mild,1.0078,0
2024-03-10,Wuhan,0.6427,mild,0.9935,0
2024-03-11,Wuhan,0.4607,mild,1.0233,0
2024-03-12,Wuhan,0.4572,mild,0.9953,0
2024-03-13,Wuhan,0.2862,mild,1.1488,0
2024-03-14,Wuhan,0.4735,mild,1.0476,0
2024-03-15,Wuhan,0.0,mild,1.0265,0
2024-03-16,Wuhan,0.0,mild,0.9796,0
2024-03-17,Wuhan,0.0,mild,0.9289,0
2024-03-18,Wuhan,0.1079,mild,1.0714,0
2024-03-19,Wuhan,0.3465,mild,1.0576,0
2024-03-20,Wuhan,0.1592,mild,1.0888,0
2024-03-21,Wuhan,0.0,mild,1.0412,0
2024-03-22,Wuhan,0.0,mild,1.0983,0
2024-03-23,Wuhan,0.0,mild,0.9366,0
2024-03-24,Wuhan,0.0,mild,0.9257,0
2024-03-25,Wuhan,0.0457,mild,1.0761,0
2024-03-26,Wuhan,0.377,mild,1.0895,0
2024-03-27,Wuhan,0.1227,mild,1.075,0
2024-03-28,Wuhan,0.0,mild,1.1007,1
2024-03-29,Wuhan,0.3638,mild,1.1216,0
2024-03-30,Wuhan,0.0431,mild,0.9703,0
2024-03-31,Wuhan,0.3879,mild,0.9531,0
2024-04-01,Wuhan,0.0,mild,1.0215,0
2024-04-02,Wuhan,0.0,mild,1.1139,0
2024-04-03,Wuhan,0.0945,mild,1.116,0
2024-04-04,Wuhan,0.4305,mild,1.153,0
2024-04-05,Wuhan,0.1658,mild,1.199,1
2024-04-06,Wuhan,0.2384,mild,0.9708,0
2024-04-07,Wuhan,0.1489,mild,1.0286,0
2024-04-08,Wuhan,0.0,mild,1.1744,0
2024-04-09,Wuhan,0.3165,mild,1.0711,0
2024-04-10,Wuhan,0.0,mild,1.095,0
2024-04-11,Wuhan,0.3245,mild,1.0875,0
2024-04-12,Wuhan,0.0,mild,1.0666,0
2024-04-13,Wuhan,0.074,mild,0.9884,0
2024-04-14,Wuhan,0.0395,mild,0.9972,0
2024-04-15,Wuhan,0.1339,cold,1.0566,0
2024-04-16,Wuhan,0.0856,cold,1.1191,0
2024-04-17,Wuhan,0.0,cold,1.105,0
2024-04-18,Wuhan,0.0042,cold,1.0423,0
2024-04-19,Wuhan,0.1684,cold,1.0683,0
2024-04-20,Wuhan,0.0,cold,0.9833,0
2024-04-21,Wuhan,0.0728,cold,0.9996,0
2024-04-22,Wuhan,0.0033,cold,1.0632,0
2024-04-23,Wuhan,0.2328,cold,1.0168,0
2024-04-24,Wuhan,0.1938,cold,1.0625,0
2024-04-25,Wuhan,0.0819,cold,1.0838,0
2024-04-26,Wuhan,0.1063,cold,1.0307,0
2024-04-27,Wuhan,0.2141,cold,0.9574,0
2024-04-28,Wuhan,0.0,cold,0.9578,0
2024-04-29,Wuhan,0.0,cold,1.0136,0
2024-04-30,Wuhan,0.0314,cold,1.0042,0
2024-05-01,Wuhan,0.0,cold,1.1907,0
2024-05-02,Wuhan,0.0,cold,1.1392,0
2024-05-03,Wuhan,0.0035,cold,1.1759,0
2024-05-04,Wuhan,0.0,cold,0.9359,0
2024-05-05,Wuhan,0.0,cold,0.9277,0
2024-05-06,Wuhan,0.076,cold,1.0148,0
2024-05-07,Wuhan,0.0,cold,1.1064,0
2024-05-08,Wuhan,0.0,cold,1.1344,0
2024-05-09,Wuhan,0.1767,cold,1.0874,0
2024-05-10,Wuhan,0.1123,cold,1.1184,0
2024-05-11,Wuhan,0.3275,cold,0.984,0
2024-05-12,Wuhan,0.0495,cold,0.9555,0
2024-05-13,Wuhan,0.0,cold,1.0788,0
2024-05-14,Wuhan,0.0675,cold,1.0709,0
2024-05-15,Wuhan,0.1276,cold,1.0767,0
2024-05-16,Wuhan,0.3321,cold,1.0643,0
2024-05-17,Wuhan,0.0,cold,1.0505,0
2024-05-18,Wuhan,0.263,cold,0.9678,0
2024-05-19,Wuhan,0.127,cold,0.953,0
2024-05-20,Wuhan,0.0786,cold,1.0524,0
2024-05-21,Wuhan,0.0569,cold,1.0941,0
2024-05-22,Wuhan,0.1504,cold,1.0337,0
2024-05-23,Wuhan,0.0,cold,1.0271,0
2024-05-24,Wuhan,0.0,cold,1.042,0
2024-05-25,Wuhan,0.0,cold,0.9425,0
2024-05-26,Wuhan,0.1839,cold,0.9839,0
2024-05-27,Wuhan,0.1339,cold,1.0729,0
2024-05-28,Wuhan,0.0,cold,1.1216,0
2024-05-29,Wuhan,0.0,cold,1.0716,0
2024-05-30,Wuhan,0.0,cold,1.0771,1
2024-05-31,Wuhan,0.0,cold,1.0108,0
2024-06-01,Wuhan,0.0,cold,0.9466,0
2024-06-02,Wuhan,0.1762,cold,0.9474,0
2024-06-03,Wuhan,0.0303,cold,1.0385,1
2024-06-04,Wuhan,0.0,cold,1.0916,0
2024-06-05,Wuhan,0.2371,cold,1.0565,0
2024-06-06,Wuhan,0.0,cold,1.0429,0
2024-06-07,Wuhan,0.2917,cold,1.1367,0
2024-06-08,Wuhan,0.4166,cold,0.9384,0
2024-06-09,Wuhan,0.0,cold,0.9668,0
2024-06-10,Wuhan,0.0,cold,1.1887,0
2024-06-11,Wuhan,0.1776,cold,1.1063,0
2024-06-12,Wuhan,0.0,cold,1.051,0
2024-06-13,Wuhan,0.0932,cold,1.0741,0
2024-06-14,Wuhan,0.4182,cold,1.0412,0
2024-06-15,Wuhan,0.0,cold,0.9529,0
2024-06-16,Wuhan,0.3318,cold,0.9332,0
2024-06-17,Wuhan,0.2097,cold,1.0484,0
2024-06-18,Wuhan,0.0313,cold,1.0946,0
2024-06-19,Wuhan,0.2308,cold,1.0927,0
2024-06-20,Wuhan,0.0,cold,1.0884,0
2024-06-21,Wuhan,0.0521,cold,1.1565,0
2024-06-22,Wuhan,0.0313,cold,0.9961,0
2024-06-23,Wuhan,0.0905,cold,1.0,1
2024-06-24,Wuhan,0.0,cold,1.0918,0
2024-06-25,Wuhan,0.4613,cold,1.0458,0
2024-06-26,Wuhan,0.5105,cold,1.036,0
2024-06-27,Wuhan,0.2676,cold,1.0357,0
2024-06-28,Wuhan,0.1641,cold,1.0602,0
2024-06-29,Wuhan,0.2244,cold,0.9566,0
2024-06-30,Wuhan,0.1187,cold,0.9453,1
2024-07-01,Wuhan,0.1468,cold,1.083,0
2024-07-02,Wuhan,0.1016,cold,1.0588,0
2024-07-03,Wuhan,0.5336,cold,1.0708,0
2024-07-04,Wuhan,0.1608,cold,1.0694,0
2024-07-05,Wuhan,0.2247,cold,1.0325,0
2024-07-06,Wuhan,0.0,cold,0.9049,0
2024-07-07,Wuhan,0.4198,cold,1.0028,0
2024-07-08,Wuhan,0.3992,cold,1.0519,0
2024-07-09,Wuhan,0.4922,cold,1.0726,0
2024-07-10,Wuhan,0.2279,cold,1.1489,1
2024-07-11,Wuhan,0.542,cold,1.1379,0
2024-07-12,Wuhan,0.2221,cold,1.0287,0
2024-07-13,Wuhan,0.4375,cold,0.9421,0
2024-07-14,Wuhan,0.4256,cold,0.8757,0
2024-07-15,Wuhan,0.2707,cold,1.0913,0
2024-07-16,Wuhan,0.5884,cold,1.0658,0
2024-07-17,Wuhan,0.3601,cold,1.078,0
2024-07-18,Wuhan,0.3846,cold,1.0556,0
2024-07-19,Wuhan,0.4872,cold,1.0475,0
2024-07-20,Wuhan,0.2914,cold,0.9994,1
2024-07-21,Wuhan,0.3973,cold,0.9324,0
2024-07-22,Wuhan,0.6343,cold,1.0959,0
2024-07-23,Wuhan,0.5089,cold,1.0148,0
2024-07-24,Wuhan,0.3714,cold,1.041,0
2024-07-25,Wuhan,0.0797,cold,1.0161,0
2024-07-26,Wuhan,0.4127,cold,1.0383,0
2024-07-27,Wuhan,0.3557,cold,0.9936,0
2024-07-28,Wuhan,0.5676,cold,0.9581,0
2024-07-29,Wuhan,0.4345,cold,1.0206,0
2024-07-30,Wuhan,0.3253,cold,1.0853,0
2024-07-31,Wuhan,0.4707,cold,1.0929,0
2024-08-01,Wuhan,0.3391,mild,1.0707,0
2024-08-02,Wuhan,0.7637,mild,1.0107,0
2024-08-03,Wuhan,0.9986,mild,0.9391,0
2024-08-04,Wuhan,0.3976,mild,0.8392,0
2024-08-05,Wuhan,0.6568,mild,1.0335,0
2024-08-06,Wuhan,0.6859,mild,1.0,0
2024-08-07,Wuhan,0.4872,mild,1.0399,0
2024-08-08,Wuhan,0.3093,mild,1.0786,0
2024-08-09,Wuhan,0.6442,mild,1.078,0
2024-08-10,Wuhan,0.2936,mild,0.9697,0
2024-08-11,Wuhan,0.5325,mild,0.9919,0
2024-08-12,Wuhan,0.8142,mild,1.1278,0
2024-08-13,Wuhan,0.403,mild,0.9825,0
2024-08-14,Wuhan,0.6081,mild,1.0402,0
2024-08-15,Wuhan,0.4414,mild,1.053,0
2024-08-16,Wuhan,0.4045,mild,1.0656,0
2024-08-17,Wuhan,0.6513,mild,0.9999,0
2024-08-18,Wuhan,0.6231,mild,0.8565,0
2024-08-19,Wuhan,0.7674,mild,1.008,0
2024-08-20,Wuhan,0.6992,mild,1.1288,0
2024-08-21,Wuhan,0.5307,mild,1.0679,0
2024-08-22,Wuhan,0.627,mild,1.112,0
2024-08-23,Wuhan,0.6846,mild,1.0878,0
2024-08-24,Wuhan,0.8222,mild,0.956,0
2024-08-25,Wuhan,0.714,mild,0.9651,0
2024-08-26,Wuhan,0.5736,mild,1.119,0
2024-08-27,Wuhan,0.5109,mild,1.0772,0
2024-08-28,Wuhan,0.5996,mild,1.1084,0
2024-08-29,Wuhan,0.732,mild,0.9493,0
2024-08-30,Wuhan,0.7795,mild,1.0886,0
2024-08-31,Wuhan,0.6884,mild,0.9434,0
2024-09-01,Wuhan,0.6971,mild,0.8995,0
2024-09-02,Wuhan,0.5462,mild,1.1303,0
2024-09-03,Wuhan,0.7886,mild,1.0495,0
2024-09-04,Wuhan,0.9249,mild,0.9831,0
2024-09-05,Wuhan,0.7539,mild,1.0792,0
2024-09-06,Wuhan,0.4402,mild,1.038,0
2024-09-07,Wuhan,0.6391,mild,0.9888,0
2024-09-08,Wuhan,0.8395,mild,0.9563,0
2024-09-09,Wuhan,0.7684,mild,1.1016,0
2024-09-10,Wuhan,0.8775,mild,1.0099,0
2024-09-11,Wuhan,0.8741,mild,1.0872,0
2024-09-12,Wuhan,0.7184,mild,1.1296,0
2024-09-13,Wuhan,0.8953,mild,1.0938,0
2024-09-14,Wuhan,0.7691,mild,0.9239,0
2024-09-15,Wuhan,1.0,mild,1.0669,0
2024-09-16,Wuhan,1.0,mild,1.183,0
2024-09-17,Wuhan,0.81,mild,1.131,0
2024-09-18,Wuhan,0.779,mild,1.0465,0
2024-09-19,Wuhan,1.0,mild,1.082,0
2024-09-20,Wuhan,0.9999,mild,1.0888,0
2024-09-21,Wuhan,0.9926,mild,0.9554,0
2024-09-22,Wuhan,1.0,mild,0.9565,0
2024-09-23,Wuhan,1.0,mild,1.0509,0
2024-09-24,Wuhan,0.9608,mild,1.0456,0
2024-09-25,Wuhan,0.828,mild,1.0503,0
2024-09-26,Wuhan,0.7797,mild,1.0806,0
2024-09-27,Wuhan,1.0,mild,0.966,0
2024-09-28,Wuhan,0.8067,mild,0.9681,0
2024-09-29,Wuhan,0.8774,mild,0.9459,1
2024-09-30,Wuhan,1.0,mild,1.0692,0
2024-10-01,Wuhan,1.0,mild,1.1967,0
2024-10-02,Wuhan,1.0,mild,1.1517,0
2024-10-03,Wuhan,0.7556,mild,1.1226,0
2024-10-04,Wuhan,0.7627,mild,1.2158,0
2024-10-05,Wuhan,0.8635,mild,1.0482,0
2024-10-06,Wuhan,0.9407,mild,1.0067,0
2024-10-07,Wuhan,1.0,mild,1.1802,0
2024-10-08,Wuhan,1.0,mild,1.0697,0
2024-10-09,Wuhan,1.0,mild,1.0633,0
2024-10-10,Wuhan,1.0,mild,1.0693,0
2024-10-11,Wuhan,0.8885,mild,1.1172,0
2024-10-12,Wuhan,0.6866,mild,0.9229,0
2024-10-13,Wuhan,1.0,mild,0.9398,0
2024-10-14,Wuhan,1.0,mild,1.0593,0
2024-10-15,Wuhan,1.0,mild,1.0367,0
2024-10-16,Wuhan,1.0,mild,1.0025,0
2024-10-17,Wuhan,0.9243,mild,1.1111,0
2024-10-18,Wuhan,0.9126,mild,1.0507,0
2024-10-19,Wuhan,0.9757,mild,1.0218,0
2024-10-20,Wuhan,0.9118,mild,0.9596,0
2024-10-21,Wuhan,1.0,mild,1.0167,0
2024-10-22,Wuhan,1.0,mild,1.119,0
2024-10-23,Wuhan,1.0,mild,1.0644,0
2024-10-24,Wuhan,0.4523,mild,1.0088,0
2024-10-25,Wuhan,0.9822,mild,1.0953,0
2024-10-26,Wuhan,0.7959,mild,0.9335,0
2024-10-27,Wuhan,1.0,mild,0.9184,0
2024-10-28,Wuhan,0.8855,mild,1.0352,0
2024-10-29,Wuhan,1.0,mild,1.0647,0
2024-10-30,Wuhan,1.0,mild,1.1557,0
2024-10-31,Wuhan,1.0,hot,1.1114,0
2024-11-01,Wuhan,1.0,hot,1.0187,1
2024-11-02,Wuhan,0.8872,hot,0.9339,0
2024-11-03,Wuhan,0.9483,hot,0.9713,0
2024-11-04,Wuhan,0.6643,hot,1.0402,0
2024-11-05,Wuhan,1.0,hot,1.0901,0
2024-11-06,Wuhan,0.8576,hot,1.0799,1
2024-11-07,Wuhan,0.7939,hot,1.0997,0
2024-11-08,Wuhan,1.0,hot,1.0457,0
2024-11-09,Wuhan,0.9085,hot,0.9761,0
2024-11-10,Wuhan,0.956,hot,0.8532,0
2024-11-11,Wuhan,1.0,hot,1.0536,0
2024-11-12,Wuhan,0.7847,hot,1.0475,0
2024-11-13,Wuhan,0.8911,hot,1.1113,0
2024-11-14,Wuhan,0.8649,hot,1.0411,0
2024-11-15,Wuhan,1.0,hot,1.1148,0
2024-11-16,Wuhan,0.7362,hot,0.8977,0
2024-11-17,Wuhan,1.0,hot,0.8674,0
2024-11-18,Wuhan,1.0,hot,1.0613,0
2024-11-19,Wuhan,1.0,hot,1.0266,0
2024-11-20,Wuhan,0.9555,hot,1.0319,0
2024-11-21,Wuhan,1.0,hot,1.0309,0
2024-11-22,Wuhan,0.8948,hot,1.069,0
2024-11-23,Wuhan,0.8628,hot,0.9727,0
2024-11-24,Wuhan,1.0,hot,0.8513,0
2024-11-25,Wuhan,1.0,hot,1.0949,0
2024-11-26,Wuhan,0.7507,hot,1.0425,0
2024-11-27,Wuhan,1.0,hot,1.0774,0
2024-11-28,Wuhan,0.9519,hot,1.0825,0
2024-11-29,Wuhan,1.0,hot,1.0789,0
2024-11-30,Wuhan,0.5983,hot,0.9553,0
2024-12-01,Wuhan,0.8388,hot,0.9692,0
2024-12-02,Wuhan,0.932,hot,1.0922,0
2024-12-03,Wuhan,0.9789,hot,1.0676,0
2024-12-04,Wuhan,0.8331,hot,1.0603,0
2024-12-05,Wuhan,0.9093,hot,1.0256,0
2024-12-06,Wuhan,0.7272,hot,1.0674,0
2024-12-07,Wuhan,0.9648,hot,0.9424,0
2024-12-08,Wuhan,0.8695,hot,0.9054,0
2024-12-09,Wuhan,0.8673,hot,1.0939,0
2024-12-10,Wuhan,0.8379,hot,1.0518,0
2024-12-11,Wuhan,0.8677,hot,1.0537,0
2024-12-12,Wuhan,0.6759,hot,1.0469,0
2024-12-13,Wuhan,0.9981,hot,1.0341,0
2024-12-14,Wuhan,0.7239,hot,0.9725,0
2024-12-15,Wuhan,0.8484,hot,0.8949,0
2024-12-16,Wuhan,1.0,hot,1.0196,0
2024-12-17,Wuhan,0.8837,hot,1.0851,0
2024-12-18,Wuhan,0.6891,hot,1.031,0
2024-12-19,Wuhan,0.7378,hot,0.96,0
2024-12-20,Wuhan,0.6584,hot,1.0887,0
2024-12-21,Wuhan,0.8416,hot,0.9898,0
2024-12-22,Wuhan,1.0,hot,0.9075,0
2024-12-23,Wuhan,0.9469,hot,1.0624,0
2024-12-24,Wuhan,0.7414,hot,1.1528,0
2024-12-25,Wuhan,0.8633,hot,1.0921,0
2024-12-26,Wuhan,0.592,hot,1.0175,0
2024-12-27,Wuhan,0.8482,hot,1.0609,1
2024-12-28,Wuhan,0.3624,hot,0.9424,0
2024-12-29,Wuhan,0.9502,hot,0.9898,0
2024-12-30,Wuhan,0.849,hot,1.0101,0
2024-12-31,Wuhan,0.8839,hot,1.1198,0
2025-01-01,Wuhan,0.4659,hot,1.1545,0
2025-01-02,Wuhan,0.7944,hot,1.0705,0
2025-01-03,Wuhan,0.9409,hot,1.0259,0
2025-01-04,Wuhan,0.5642,hot,0.9356,0
2025-01-05,Wuhan,0.7323,hot,0.9434,0
2025-01-06,Wuhan,0.8907,hot,1.0676,0
2025-01-07,Wuhan,0.6907,hot,1.069,0
2025-01-08,Wuhan,0.7168,hot,1.0985,0
2025-01-09,Wuhan,0.8036,hot,1.0375,0
2025-01-10,Wuhan,0.5981,hot,1.1041,1
2025-01-11,Wuhan,0.9683,hot,0.9038,0
2025-01-12,Wuhan,0.5757,hot,0.8946,0
2025-01-13,Wuhan,0.7905,hot,1.0698,0
2025-01-14,Wuhan,0.6009,hot,1.0461,0
2025-01-15,Wuhan,0.53,mild,1.0171,0
2025-01-16,Wuhan,0.6154,mild,1.1516,0
2025-01-17,Wuhan,0.7983,mild,1.1133,0
2025-01-18,Wuhan,0.5041,mild,0.9797,0
2025-01-19,Wuhan,0.3756,mild,0.9049,0
2025-01-20,Wuhan,0.7283,mild,1.0595,0
2025-01-21,Wuhan,0.3083,mild,1.0261,0
2025-01-22,Wuhan,0.4834,mild,1.0747,0
2025-01-23,Wuhan,1.0,mild,1.0692,0
2025-01-24,Wuhan,0.4381,mild,1.003,0
2025-01-25,Wuhan,0.2914,mild,0.9506,0
2025-01-26,Wuhan,0.2187,mild,1.0194,0
2025-01-27,Wuhan,0.2672,mild,1.1059,0
2024-01-01,Nanjing,0.8796,mild,1.1407,0
2024-01-02,Nanjing,0.7374,mild,1.0937,0
2024-01-03,Nanjing,0.6511,mild,1.0911,0
2024-01-04,Nanjing,0.6952,mild,1.0643,0
2024-01-05,Nanjing,0.7588,mild,1.0717,0
2024-01-06,Nanjing,0.8727,mild,0.8929,0
2024-01-07,Nanjing,0.6304,mild,0.9627,0
2024-01-08,Nanjing,0.326,mild,1.0644,0
2024-01-09,Nanjing,0.7395,mild,1.0621,0
2024-01-10,Nanjing,0.3319,mild,1.1521,0
2024-01-11,Nanjing,0.8578,mild,1.0326,0
2024-01-12,Nanjing,0.7051,mild,1.0372,0
2024-01-13,Nanjing,0.5977,mild,0.9684,0
2024-01-14,Nanjing,0.6941,mild,1.0132,0
2024-01-15,Nanjing,0.8784,mild,1.0455,0
2024-01-16,Nanjing,0.6465,mild,1.0273,0
2024-01-17,Nanjing,0.5513,mild,1.0359,0
2024-01-18,Nanjing,0.5677,mild,1.0671,0
2024-01-19,Nanjing,0.5166,mild,1.0553,0
2024-01-20,Nanjing,0.4083,mild,1.0563,0
2024-01-21,Nanjing,0.4103,mild,0.9298,0
2024-01-22,Nanjing,0.2694,mild,1.087,0
2024-01-23,Nanjing,0.5584,mild,1.1195,0
2024-01-24,Nanjing,0.4086,mild,1.0778,0
2024-01-25,Nanjing,0.499,mild,1.0382,0
2024-01-26,Nanjing,0.1692,mild,1.0862,0
2024-01-27,Nanjing,0.4907,mild,0.9009,0
2024-01-28,Nanjing,0.6633,mild,0.9735,0
2024-01-29,Nanjing,0.7276,mild,1.0391,0
2024-01-30,Nanjing,0.1745,mild,1.0998,0
2024-01-31,Nanjing,0.2623,mild,1.0946,0
2024-02-01,Nanjing,0.586,mild,1.0786,0
2024-02-02,Nanjing,0.5076,mild,1.0822,0
2024-02-03,Nanjing,0.441,mild,0.9837,0
2024-02-04,Nanjing,0.3722,mild,0.8946,0
2024-02-05,Nanjing,0.683,mild,1.051,0
2024-02-06,Nanjing,0.5153,mild,0.9873,0
2024-02-07,Nanjing,0.4364,mild,0.9541,0
2024-02-08,Nanjing,0.5606,mild,1.1101,0
2024-02-09,Nanjing,0.513,mild,1.0786,0
2024-02-10,Nanjing,0.2892,mild,1.0546,0
2024-02-11,Nanjing,0.5653,mild,1.1109,0
2024-02-12,Nanjing,0.2563,mild,1.1318,0
2024-02-13,Nanjing,0.4196,mild,1.1831,0
2024-02-14,Nanjing,0.3903,mild,1.1266,0
2024-02-15,Nanjing,0.5539,mild,1.1352,0
2024-02-16,Nanjing,0.049,mild,1.0779,0
2024-02-17,Nanjing,0.1336,mild,0.9476,0
2024-02-18,Nanjing,0.3932,mild,1.0492,0
2024-02-19,Nanjing,0.0963,mild,1.119,0
2024-02-20,Nanjing,0.2314,mild,1.0674,0
2024-02-21,Nanjing,0.3698,mild,1.0883,0
2024-02-22,Nanjing,0.4704,mild,1.231,0
2024-02-23,Nanjing,0.2622,mild,1.0181,0
2024-02-24,Nanjing,0.1985,mild,0.9286,1
2024-02-25,Nanjing,0.5497,mild,0.9999,0
2024-02-26,Nanjing,0.0049,mild,1.1235,0
2024-02-27,Nanjing,0.0,mild,1.0985,0
2024-02-28,Nanjing,0.0,mild,1.037,0
2024-02-29,Nanjing,0.3336,mild,1.0494,0
2024-03-01,Nanjing,0.3254,mild,1.0513,0
2024-03-02,Nanjing,0.0,mild,0.8959,0
2024-03-03,Nanjing,0.2265,mild,0.9869,0
2024-03-04,Nanjing,0.0313,mild,1.1244,0
2024-03-05,Nanjing,0.3932,mild,1.1228,0
2024-03-06,Nanjing,0.0378,mild,1.0373,0
2024-03-07,Nanjing,0.0,mild,1.0315,0
2024-03-08,Nanjing,0.266,mild,1.028,0
2024-03-09,Nanjing,0.2248,mild,1.0104,0
2024-03-10,Nanjing,0.3276,mild,0.9691,0
2024-03-11,Nanjing,0.0,mild,1.0651,0
2024-03-12,Nanjing,0.0816,mild,1.0878,0
2024-03-13,Nanjing,0.1904,mild,1.0629,0
2024-03-14,Nanjing,0.3118,mild,1.084,0
2024-03-15,Nanjing,0.074,mild,1.0003,0
2024-03-16,Nanjing,0.1948,mild,0.9421,0
2024-03-17,Nanjing,0.3836,mild,0.9038,0
2024-03-18,Nanjing,0.4869,mild,1.1131,0
2024-03-19,Nanjing,0.0,mild,1.0155,0
2024-03-20,Nanjing,0.0,mild,1.0412,0
2024-03-21,Nanjing,0.0604,mild,1.0894,0
2024-03-22,Nanjing,0.0,mild,1.0636,0
2024-03-23,Nanjing,0.4003,mild,0.9593,0
2024-03-24,Nanjing,0.1407,cold,0.9718,0
2024-03-25,Nanjing,0.0,cold,1.1403,0
2024-03-26,Nanjing,0.1762,cold,1.078,0
2024-03-27,Nanjing,0.3605,cold,1.0925,0
2024-03-28,Nanjing,0.2486,cold,1.0448,0
2024-03-29,Nanjing,0.0,cold,1.0287,0
2024-03-30,Nanjing,0.1085,cold,0.8819,0
2024-03-31,Nanjing,0.0,cold,1.0012,0
2024-04-01,Nanjing,0.0,cold,1.073,0
2024-04-02,Nanjing,0.2609,cold,1.07,0
2024-04-03,Nanjing,0.136,cold,1.0298,0
2024-04-04,Nanjing,0.1002,cold,1.126,0
2024-04-05,Nanjing,0.1746,cold,1.191,0
2024-04-06,Nanjing,0.0,cold,0.9139,0
2024-04-07,Nanjing,0.1821,cold,0.9332,0
2024-04-08,Nanjing,0.0,cold,1.0431,1
2024-04-09,Nanjing,0.096,cold,1.0661,0
2024-04-10,Nanjing,0.0267,cold,1.0635,0
2024-04-11,Nanjing,0.0,cold,1.0793,0
2024-04-12,Nanjing,0.0447,cold,1.0229,0
2024-04-13,Nanjing,0.0793,cold,1.0089,1
2024-04-14,Nanjing,0.0,cold,0.959,0
2024-04-15,Nanjing,0.0,cold,1.0245,0
2024-04-16,Nanjing,0.0373,cold,1.0432,0
2024-04-17,Nanjing,0.0,cold,1.1225,0
2024-04-18,Nanjing,0.0299,cold,1.0929,0
2024-04-19,Nanjing,0.0361,cold,1.081,0
2024-04-20,Nanjing,0.0462,cold,0.9482,0
2024-04-21,Nanjing,0.0067,cold,0.9604,0
2024-04-22,Nanjing,0.0,cold,1.0563,0
2024-04-23,Nanjing,0.0866,cold,1.0884,0
2024-04-24,Nanjing,0.1106,cold,1.1152,0
2024-04-25,Nanjing,0.0,cold,1.0574,0
2024-04-26,Nanjing,0.0739,cold,1.0861,0
2024-04-27,Nanjing,0.0,cold,0.9428,0
2024-04-28,Nanjing,0.1531,cold,0.9098,0
2024-04-29,Nanjing,0.0,cold,1.0888,0
2024-04-30,Nanjing,0.2854,cold,1.0533,0
2024-05-01,Nanjing,0.1138,cold,1.135,1
2024-05-02,Nanjing,0.0,cold,1.1494,0
2024-05-03,Nanjing,0.2075,cold,1.1461,0
2024-05-04,Nanjing,0.0655,cold,0.8941,0
2024-05-05,Nanjing,0.0,cold,0.9751,0
2024-05-06,Nanjing,0.0139,cold,1.0182,0
