date,store_id,category,campaign_id,promo_type,promo_depth,coupon_flag
2024-04-04,S003,beverages,C1644,coupon,0.177,1
2024-04-07,S003,beverages,C8276,discount,0.092,1
2024-04-08,S003,beverages,C4715,discount,0.199,1
2024-04-22,S003,beverages,C3506,free_delivery,0.2,1
2024-05-03,S003,beverages,C7728,free_delivery,0.177,0
2024-05-07,S003,beverages,C5532,bundle,0.162,0
2024-05-09,S003,beverages,C7210,bundle,0.117,1
2024-05-17,S003,beverages,C9674,free_delivery,0.153,0
2024-05-18,S003,beverages,C8549,free_delivery,0.199,1
2024-05-22,S003,beverages,C3402,coupon,0.118,0
2024-05-29,S003,beverages,C6369,discount,0.354,0
2024-06-06,S003,beverages,C6658,bundle,0.226,1
2024-06-09,S003,beverages,C5942,bundle,0.232,1
2024-06-15,S003,beverages,C7217,bundle,0.224,0
2024-06-16,S003,beverages,C6238,coupon,0.249,0
2024-06-17,S003,beverages,C5960,discount,0.19,0
2024-06-27,S003,beverages,C2983,discount,0.118,0
2024-06-29,S003,beverages,C6886,free_delivery,0.074,0
2024-07-07,S003,beverages,C3866,bundle,0.156,1
2024-07-20,S003,beverages,C4902,bundle,0.172,1
2024-07-21,S003,beverages,C2876,coupon,0.287,0
2024-07-24,S003,beverages,C3079,discount,0.214,0
2024-08-06,S003,beverages,C2670,bundle,0.227,1
2024-08-10,S003,beverages,C6203,coupon,0.277,0
2024-08-11,S003,beverages,C5189,free_delivery,0.271,1
2024-08-12,S003,beverages,C6592,discount,0.122,0
2024-08-13,S003,beverages,C1138,discount,0.104,0
2024-08-20,S003,beverages,C9105,free_delivery,0.219,1
2024-08-22,S003,beverages,C2165,discount,0.168,0
2024-09-08,S003,beverages,C3380,bundle,0.059,1
2024-09-13,S003,beverages,C3440,discount,0.14,1
2024-09-15,S003,beverages,C2144,bundle,0.235,0
2024-09-17,S003,beverages,C4169,discount,0.318,0
2024-09-18,S003,beverages,C6114,discount,0.219,0
2024-09-20,S003,beverages,C5348,coupon,0.208,1
2024-09-28,S003,beverages,C3433,discount,0.131,0
2024-09-29,S003,beverages,C5981,discount,0.125,1
2024-10-15,S003,beverages,C9122,bundle,0.219,0
2024-10-20,S003,beverages,C2996,free_delivery,0.178,0
2024-10-22,S003,beverages,C6212,bundle,0.166,0
2024-11-01,S003,beverages,C6584,coupon,0.21,1
2024-11-03,S003,beverages,C3200,coupon,0.232,0
2024-11-05,S003,beverages,C4663,free_delivery,0.2,0
2024-11-17,S003,beverages,C8999,discount,0.279,0
2024-11-25,S003,beverages,C7885,discount,0.169,0
2024-11-29,S003,beverages,C9533,bundle,0.18,0
2024-12-18,S003,beverages,C8327,coupon,0.102,1
2024-12-26,S003,beverages,C2437,coupon,0.154,0
2024-12-28,S003,beverages,C1568,coupon,0.125,1
2025-01-04,S003,beverages,C3188,bundle,0.127,0
2025-01-09,S003,beverages,C3765,bundle,0.153,0
2024-01-06,S003,snacks,C4369,discount,0.139,0
2024-01-07,S003,snacks,C4516,discount,0.345,0
2024-01-08,S003,snacks,C4495,discount,0.176,0
2024-01-09,S003,snacks,C2825,discount,0.145,0
2024-01-24,S003,snacks,C6770,coupon,0.144,1
2024-01-28,S003,snacks,C6954,free_delivery,0.146,0
2024-02-01,S003,snacks,C9978,coupon,0.156,1
2024-02-02,S003,snacks,C8453,discount,0.116,0
2024-02-05,S003,snacks,C9505,discount,0.188,0
2024-02-06,S003,snacks,C2158,discount,0.158,0
2024-02-15,S003,snacks,C7304,discount,0.257,0
2024-03-13,S003,snacks,C7810,discount,0.268,1
2024-03-18,S003,snacks,C7486,discount,0.25,1
2024-04-15,S003,snacks,C4109,free_delivery,0.252,0
2024-04-24,S003,snacks,C1175,bundle,0.166,0
2024-05-09,S003,snacks,C9537,discount,0.19,0
2024-05-15,S003,snacks,C7303,bundle,0.211,0
2024-05-17,S003,snacks,C6073,coupon,0.166,1
2024-05-19,S003,snacks,C7146,free_delivery,0.212,0
2024-06-02,S003,snacks,C5008,coupon,0.219,0
2024-06-17,S003,snacks,C6658,discount,0.232,0
2024-06-25,S003,snacks,C8390,discount,0.262,1
2024-06-30,S003,snacks,C8860,bundle,0.223,0
2024-08-04,S003,snacks,C6185,coupon,0.315,1
2024-08-11,S003,snacks,C5111,discount,0.211,0
2024-08-19,S003,snacks,C8943,free_delivery,0.097,1
2024-08-31,S003,snacks,C7399,discount,0.195,0
2024-09-01,S003,snacks,C5613,discount,0.159,0
2024-09-02,S003,snacks,C5340,discount,0.102,0
2024-09-21,S003,snacks,C1975,coupon,0.184,0
2024-10-14,S003,snacks,C6656,free_delivery,0.29,0
2024-10-15,S003,snacks,C4473,discount,0.167,0
2024-10-16,S003,snacks,C6821,discount,0.349,0
2024-10-24,S003,snacks,C3089,free_delivery,0.262,0
2024-11-06,S003,snacks,C4933,bundle,0.116,1
2024-11-13,S003,snacks,C6899,coupon,0.16,0
2024-11-16,S003,snacks,C9828,discount,0.087,0
2024-11-17,S003,snacks,C8560,coupon,0.22,1
2024-11-18,S003,snacks,C2871,coupon,0.289,0
2024-11-28,S003,snacks,C6543,bundle,0.339,0
2024-11-29,S003,snacks,C2065,discount,0.267,0
2024-12-18,S003,snacks,C3810,coupon,0.05,0
2024-12-19,S003,snacks,C5889,free_delivery,0.244,1
2024-12-21,S003,snacks,C5352,coupon,0.251,1
2024-12-23,S003,snacks,C1877,discount,0.226,1
2024-12-28,S003,snacks,C8812,discount,0.293,0
2025-01-27,S003,snacks,C8790,discount,0.161,0
2024-01-17,S003,fresh,C5894,discount,0.309,0
2024-01-29,S003,fresh,C3498,discount,0.245,0
2024-02-16,S003,fresh,C6869,coupon,0.126,0
2024-02-25,S003,fresh,C4066,free_delivery,0.103,0
2024-03-03,S003,fresh,C1204,discount,0.255,0
2024-03-20,S003,fresh,C1348,discount,0.263,1
2024-03-24,S003,fresh,C7353,discount,0.104,0
2024-03-25,S003,fresh,C1119,discount,0.153,0
2024-04-09,S003,fresh,C8211,discount,0.123,1
2024-04-18,S003,fresh,C4244,discount,0.133,0
2024-05-26,S003,fresh,C4682,free_delivery,0.183,0
2024-05-30,S003,fresh,C3982,free_delivery,0.05,1
2024-06-22,S003,fresh,C4963,discount,0.11,1
2024-06-23,S003,fresh,C7231,free_delivery,0.141,0
2024-07-26,S003,fresh,C4696,discount,0.05,1
2024-07-29,S003,fresh,C1181,coupon,0.163,1
2024-08-01,S003,fresh,C4584,coupon,0.255,0
2024-08-03,S003,fresh,C4128,coupon,0.119,0
2024-08-29,S003,fresh,C8530,bundle,0.39,1
2024-09-03,S003,fresh,C2873,discount,0.18,1
2024-09-08,S003,fresh,C3837,discount,0.154,1
2024-09-28,S003,fresh,C7194,coupon,0.233,0
2024-11-11,S003,fresh,C1754,discount,0.225,1
2024-12-14,S003,fresh,C9239,free_delivery,0.23,1
2024-12-17,S003,fresh,C2525,bundle,0.223,1
2025-01-10,S003,fresh,C3754,coupon,0.296,0
2024-01-04,S003,household,C6588,discount,0.135,1
2024-01-07,S003,household,C1856,discount,0.204,1
2024-01-15,S003,household,C9177,bundle,0.113,0
2024-01-22,S003,household,C8089,coupon,0.202,0
2024-01-25,S003,household,C7512,discount,0.284,0
2024-02-01,S003,household,C6285,free_delivery,0.143,0
2024-03-11,S003,household,C1719,discount,0.144,0
2024-03-14,S003,household,C6638,coupon,0.205,1
2024-03-18,S003,household,C9815,discount,0.152,0
2024-04-06,S003,household,C3518,coupon,0.273,0
2024-04-26,S003,household,C4942,coupon,0.12,1
2024-04-28,S003,household,C2988,discount,0.124,0
2024-05-02,S003,household,C3400,discount,0.278,0
2024-05-03,S003,household,C4222,discount,0.162,0
2024-05-08,S003,household,C5135,discount,0.242,0
2024-05-21,S003,household,C7649,discount,0.05,0
2024-05-23,S003,household,C8591,discount,0.273,1
2024-06-06,S003,household,C3666,discount,0.221,0
2024-06-09,S003,household,C7959,coupon,0.173,0
2024-06-15,S003,household,C8569,coupon,0.129,1
2024-07-03,S003,household,C8141,coupon,0.22,0
2024-08-01,S003,household,C5755,bundle,0.243,1
2024-08-03,S003,household,C2952,coupon,0.329,1
2024-08-11,S003,household,C1636,coupon,0.193,1
2024-08-24,S003,household,C8565,discount,0.165,1
2024-09-01,S003,household,C2964,discount,0.209,1
2024-09-16,S003,household,C4264,discount,0.05,1
2024-09-17,S003,household,C8799,discount,0.136,1
2024-09-26,S003,household,C8676,bundle,0.114,1
2024-10-21,S003,household,C7089,discount,0.232,0
2024-11-05,S003,household,C6425,free_delivery,0.165,0
2024-11-09,S003,household,C9840,coupon,0.227,0
2024-11-24,S003,household,C8500,discount,0.262,0
2024-12-18,S003,household,C2781,coupon,0.277,1
2025-01-05,S003,household,C6470,bundle,0.273,1
2025-01-18,S003,household,C4935,bundle,0.217,0
2025-01-21,S003,household,C7983,discount,0.115,0
2024-01-06,S003,ready_to_eat,C3451,discount,0.134,1
2024-01-12,S003,ready_to_eat,C7948,bundle,0.185,1
2024-01-23,S003,ready_to_eat,C2145,coupon,0.131,0
2024-02-03,S003,ready_to_eat,C7418,free_delivery,0.16,0
2024-02-10,S003,ready_to_eat,C6740,coupon,0.26,0
2024-03-21,S003,ready_to_eat,C3900,discount,0.319,0
2024-04-01,S003,ready_to_eat,C8362,discount,0.094,1
2024-04-03,S003,ready_to_eat,C5152,bundle,0.138,0
2024-04-08,S003,ready_to_eat,C4186,coupon,0.122,0
2024-04-16,S003,ready_to_eat,C1838,bundle,0.086,0
2024-04-21,S003,ready_to_eat,C5767,discount,0.167,0
2024-04-27,S003,ready_to_eat,C5933,free_delivery,0.233,0
2024-04-28,S003,ready_to_eat,C9291,discount,0.084,0
2024-05-01,S003,ready_to_eat,C8323,discount,0.24,0
2024-05-11,S003,ready_to_eat,C1206,discount,0.335,0
2024-05-12,S003,ready_to_eat,C5640,discount,0.19,0
2024-05-25,S003,ready_to_eat,C2427,bundle,0.14,0
2024-06-06,S003,ready_to_eat,C1234,discount,0.097,0
2024-06-24,S003,ready_to_eat,C9214,bundle,0.249,1
2024-06-25,S003,ready_to_eat,C9058,discount,0.05,1
2024-06-27,S003,ready_to_eat,C7422,bundle,0.222,0
2024-07-01,S003,ready_to_eat,C9870,discount,0.196,0
2024-07-13,S003,ready_to_eat,C8795,free_delivery,0.211,0
2024-07-14,S003,ready_to_eat,C9860,coupon,0.216,1
2024-07-23,S003,ready_to_eat,C9043,free_delivery,0.216,0
2024-08-03,S003,ready_to_eat,C1341,coupon,0.184,0
2024-08-13,S003,ready_to_eat,C4920,bundle,0.185,1
2024-08-18,S003,ready_to_eat,C8242,bundle,0.157,0
2024-08-21,S003,ready_to_eat,C8742,discount,0.125,0
2024-08-29,S003,ready_to_eat,C6524,discount,0.139,0
2024-09-03,S003,ready_to_eat,C7556,bundle,0.071,1
2024-09-13,S003,ready_to_eat,C6943,free_delivery,0.281,0
2024-09-17,S003,ready_to_eat,C3068,free_delivery,0.079,1
2024-09-21,S003,ready_to_eat,C5051,coupon,0.118,1
2024-09-25,S003,ready_to_eat,C9152,bundle,0.24,0
2024-09-27,S003,ready_to_eat,C6998,free_delivery,0.092,0
2024-10-08,S003,ready_to_eat,C6241,discount,0.149,0
2024-10-11,S003,ready_to_eat,C4973,bundle,0.148,1
2024-10-23,S003,ready_to_eat,C5357,coupon,0.156,0
2024-10-31,S003,ready_to_eat,C8651,discount,0.135,1
2024-11-03,S003,ready_to_eat,C7663,free_delivery,0.126,1
2024-11-04,S003,ready_to_eat,C7371,discount,0.076,1
2024-11-18,S003,ready_to_eat,C8045,discount,0.1,0
2024-11-23,S003,ready_to_eat,C2409,discount,0.129,1
2024-12-07,S003,ready_to_eat,C3169,coupon,0.285,0
2024-12-24,S003,ready_to_eat,C1425,bundle,0.206,1
2025-01-09,S003,ready_to_eat,C1455,coupon,0.18,1
2025-01-11,S003,ready_to_eat,C1180,discount,0.276,0
2025-01-27,S003,ready_to_eat,C4715,discount,0.074,0
2024-01-13,S003,personal_care,C1960,discount,0.184,0
2024-01-21,S003,personal_care,C5277,discount,0.283,1
2024-01-24,S003,personal_care,C8317,coupon,0.237,0
2024-01-28,S003,personal_care,C4532,coupon,0.273,1
2024-02-11,S003,personal_care,C3653,coupon,0.101,1
2024-02-29,S003,personal_care,C7622,bundle,0.327,0
2024-03-16,S003,personal_care,C4028,discount,0.162,0
2024-03-17,S003,personal_care,C2549,discount,0.1,1
2024-03-24,S003,personal_care,C5540,discount,0.208,0
2024-03-29,S003,personal_care,C4139,bundle,0.195,0
2024-04-06,S003,personal_care,C9119,discount,0.212,1
2024-04-20,S003,personal_care,C7329,bundle,0.152,0
2024-05-25,S003,personal_care,C3405,free_delivery,0.298,0
2024-06-10,S003,personal_care,C5566,discount,0.204,0
2024-06-25,S003,personal_care,C6443,discount,0.172,0
2024-07-03,S003,personal_care,C3610,discount,0.05,0
2024-07-06,S003,personal_care,C3702,discount,0.27,1
2024-07-10,S003,personal_care,C9361,coupon,0.084,0
2024-07-20,S003,personal_care,C1357,discount,0.226,0
2024-07-21,S003,personal_care,C4177,discount,0.139,0
2024-07-23,S003,personal_care,C1306,free_delivery,0.078,0
2024-07-28,S003,personal_care,C4019,discount,0.225,0
2024-08-05,S003,personal_care,C9448,discount,0.126,0
2024-08-25,S003,personal_care,C7198,coupon,0.244,0
2024-09-02,S003,personal_care,C1230,coupon,0.195,0
2024-09-05,S003,personal_care,C3204,discount,0.272,1
2024-09-07,S003,personal_care,C1035,coupon,0.216,0
2024-09-12,S003,personal_care,C3017,free_delivery,0.103,1
2024-09-29,S003,personal_care,C8135,coupon,0.071,1
2024-10-05,S003,personal_care,C4257,bundle,0.242,0
2024-10-10,S003,personal_care,C7447,discount,0.277,0
2024-10-14,S003,personal_care,C1034,discount,0.115,1
2024-10-18,S003,personal_care,C7398,bundle,0.186,0
2024-10-29,S003,personal_care,C1598,discount,0.235,0
2024-11-02,S003,personal_care,C8626,discount,0.239,0
2024-11-07,S003,personal_care,C9808,free_delivery,0.07,1
2024-11-12,S003,personal_care,C8781,discount,0.27,1
2024-11-19,S003,personal_care,C4749,discount,0.287,0
2024-11-24,S003,personal_care,C6951,coupon,0.323,1
2024-11-25,S003,personal_care,C1489,coupon,0.102,1
2024-11-29,S003,personal_care,C9326,coupon,0.198,0
2024-12-08,S003,personal_care,C9311,discount,0.187,0
2024-12-10,S003,personal_care,C5394,coupon,0.168,0
2025-01-06,S003,personal_care,C2594,coupon,0.117,1
2025-01-18,S003,personal_care,C7162,bundle,0.23,0
2025-01-22,S003,personal_care,C9253,bundle,0.169,0
2024-01-02,S004,beverages,C7573,coupon,0.249,1
2024-01-10,S004,beverages,C8474,coupon,0.276,1
2024-01-13,S004,beverages,C6530,coupon,0.276,1
2024-01-15,S004,beverages,C4816,discount,0.181,0
2024-01-19,S004,beverages,C3570,bundle,0.211,0
2024-01-20,S004,beverages,C3420,bundle,0.101,1
2024-01-23,S004,beverages,C3264,bundle,0.18,1
2024-01-25,S004,beverages,C2817,bundle,0.109,0
2024-01-27,S004,beverages,C4100,discount,0.312,0
2024-02-02,S004,beverages,C6700,discount,0.178,1
2024-02-16,S004,beverages,C7507,coupon,0.183,0
2024-02-28,S004,beverages,C3395,coupon,0.209,0
2024-02-29,S004,beverages,C5042,discount,0.179,1
2024-03-03,S004,beverages,C3021,coupon,0.135,1
2024-03-12,S004,beverages,C4374,coupon,0.057,1
2024-03-13,S004,beverages,C8590,discount,0.217,0
2024-03-16,S004,beverages,C7992,free_delivery,0.155,1
2024-03-19,S004,beverages,C3896,free_delivery,0.208,0
2024-03-31,S004,beverages,C4742,coupon,0.111,0
2024-04-01,S004,beverages,C8672,discount,0.193,0
2024-04-07,S004,beverages,C2875,discount,0.206,1
2024-04-09,S004,beverages,C9752,discount,0.219,0
2024-04-14,S004,beverages,C2991,coupon,0.2,1
2024-04-29,S004,beverages,C1963,discount,0.18,0
2024-05-05,S004,beverages,C2235,bundle,0.241,0
2024-05-14,S004,beverages,C8922,discount,0.206,0
2024-05-23,S004,beverages,C7517,bundle,0.28,0
2024-05-24,S004,beverages,C7349,bundle,0.087,1
2024-06-03,S004,beverages,C8920,bundle,0.128,0
2024-06-18,S004,beverages,C4401,discount,0.091,0
2024-06-25,S004,beverages,C8627,discount,0.429,1
2024-07-07,S004,beverages,C6602,discount,0.259,0
2024-07-16,S004,beverages,C4532,discount,0.183,0
2024-07-17,S004,beverages,C1489,coupon,0.149,0
2024-07-20,S004,beverages,C1745,coupon,0.106,1
2024-07-22,S004,beverages,C5639,bundle,0.21,1
2024-07-28,S004,beverages,C9527,coupon,0.194,0
2024-07-30,S004,beverages,C6318,coupon,0.213,1
2024-07-31,S004,beverages,C8403,coupon,0.229,1
2024-08-03,S004,beverages,C3728,discount,0.26,1
2024-08-04,S004,beverages,C8917,discount,0.122,0
2024-08-16,S004,beverages,C6332,free_delivery,0.304,0
2024-08-19,S004,beverages,C8554,coupon,0.05,1
2024-09-01,S004,beverages,C9505,discount,0.066,0
2024-09-10,S004,beverages,C8405,coupon,0.127,0
2024-09-14,S004,beverages,C2400,bundle,0.192,0
2024-09-15,S004,beverages,C7329,discount,0.122,0
2024-09-20,S004,beverages,C2819,coupon,0.133,1
2024-09-30,S004,beverages,C6423,discount,0.203,0
2024-10-09,S004,beverages,C9944,discount,0.252,1
2024-10-29,S004,beverages,C3707,coupon,0.264,0
2024-11-02,S004,beverages,C9480,discount,0.195,0
2024-11-03,S004,beverages,C6165,coupon,0.12,1
2024-11-23,S004,beverages,C3383,discount,0.078,1
2024-11-29,S004,beverages,C3149,coupon,0.223,0
2024-12-02,S004,beverages,C6586,discount,0.157,1
2024-12-07,S004,beverages,C2838,bundle,0.114,1
2024-12-30,S004,beverages,C1774,discount,0.09,1
2025-01-02,S004,beverages,C6410,free_delivery,0.113,1
2025-01-06,S004,beverages,C9973,discount,0.142,0
2025-01-26,S004,beverages,C3827,coupon,0.146,0
2024-01-05,S004,snacks,C2498,discount,0.148,0
2024-01-17,S004,snacks,C4213,discount,0.069,1
2024-01-19,S004,snacks,C2809,discount,0.259,1
2024-01-20,S004,snacks,C2018,free_delivery,0.086,1
2024-02-01,S004,snacks,C3488,coupon,0.271,0
2024-02-07,S004,snacks,C9834,coupon,0.283,0
2024-02-10,S004,snacks,C8703,coupon,0.177,1
2024-02-13,S004,snacks,C2594,free_delivery,0.061,0
2024-02-14,S004,snacks,C8227,bundle,0.05,0
2024-02-18,S004,snacks,C6313,discount,0.097,1
2024-02-26,S004,snacks,C2684,bundle,0.186,0
2024-03-13,S004,snacks,C4354,free_delivery,0.15,0
2024-03-14,S004,snacks,C1486,discount,0.204,1
2024-03-21,S004,snacks,C1682,coupon,0.096,0
2024-03-23,S004,snacks,C7580,free_delivery,0.155,0
2024-03-27,S004,snacks,C2443,coupon,0.207,0
2024-04-05,S004,snacks,C6472,discount,0.174,1
2024-05-05,S004,snacks,C3832,coupon,0.202,0
2024-05-11,S004,snacks,C7308,bundle,0.197,1
2024-05-19,S004,snacks,C3509,bundle,0.098,0
2024-05-26,S004,snacks,C7943,discount,0.32,1
2024-05-28,S004,snacks,C5858,discount,0.281,0
2024-05-31,S004,snacks,C9373,discount,0.219,0
2024-06-02,S004,snacks,C1680,bundle,0.104,1
2024-06-04,S004,snacks,C8671,bundle,0.177,0
2024-06-19,S004,snacks,C2003,coupon,0.195,0
2024-06-20,S004,snacks,C9570,discount,0.278,1
2024-06-22,S004,snacks,C7645,discount,0.162,1
2024-07-02,S004,snacks,C9694,discount,0.16,0
2024-07-08,S004,snacks,C4242,discount,0.127,0
2024-07-13,S004,snacks,C8394,free_delivery,0.254,0
2024-07-17,S004,snacks,C8026,discount,0.247,1
2024-07-31,S004,snacks,C1744,discount,0.238,1
2024-08-08,S004,snacks,C7214,discount,0.116,1
2024-08-11,S004,snacks,C9309,bundle,0.127,0
2024-08-27,S004,snacks,C2471,bundle,0.209,0
2024-09-01,S004,snacks,C1013,coupon,0.246,1
2024-09-02,S004,snacks,C3054,bundle,0.05,0
2024-09-05,S004,snacks,C6645,discount,0.157,0
2024-09-07,S004,snacks,C4607,discount,0.21,1
2024-09-08,S004,snacks,C5620,discount,0.099,0
2024-09-15,S004,snacks,C3464,discount,0.181,0
2024-09-26,S004,snacks,C6272,discount,0.05,1
2024-09-30,S004,snacks,C3373,coupon,0.153,0
2024-10-10,S004,snacks,C2772,discount,0.165,0
2024-10-14,S004,snacks,C5751,discount,0.147,0
2024-10-19,S004,snacks,C8019,discount,0.19,0
2024-10-24,S004,snacks,C3389,coupon,0.11,0
2024-11-02,S004,snacks,C4686,bundle,0.265,1
2024-11-17,S004,snacks,C6926,free_delivery,0.182,0
2024-12-02,S004,snacks,C9806,coupon,0.246,0
2024-12-03,S004,snacks,C6962,free_delivery,0.248,1
2024-12-04,S004,snacks,C1246,discount,0.226,0
2025-01-04,S004,snacks,C4168,discount,0.258,1
2025-01-06,S004,snacks,C4447,coupon,0.266,0
2025-01-08,S004,snacks,C4589,coupon,0.125,0
2025-01-26,S004,snacks,C1427,bundle,0.075,1
2024-01-10,S004,fresh,C1851,discount,0.157,0
2024-02-04,S004,fresh,C6678,discount,0.154,0
2024-02-11,S004,fresh,C9252,bundle,0.188,1
2024-04-06,S004,fresh,C7167,discount,0.068,1
2024-04-07,S004,fresh,C7635,discount,0.128,0
2024-05-18,S004,fresh,C1733,free_delivery,0.204,0
2024-05-20,S004,fresh,C6452,coupon,0.242,0
2024-06-03,S004,fresh,C5669,discount,0.129,1
2024-06-06,S004,fresh,C3708,coupon,0.106,0
2024-06-08,S004,fresh,C5275,free_delivery,0.224,0
2024-06-30,S004,fresh,C8354,free_delivery,0.158,0
2024-07-27,S004,fresh,C5293,coupon,0.203,0
2024-09-09,S004,fresh,C3556,free_delivery,0.231,0
2024-09-16,S004,fresh,C8647,discount,0.197,0
2024-09-19,S004,fresh,C5913,coupon,0.149,0
2024-09-26,S004,fresh,C8137,coupon,0.121,0
2024-10-03,S004,fresh,C5240,discount,0.154,1
2024-10-11,S004,fresh,C7946,discount,0.258,0
2024-11-13,S004,fresh,C5848,coupon,0.187,0
2024-11-18,S004,fresh,C7996,coupon,0.209,0
2024-11-21,S004,fresh,C2829,bundle,0.232,1
2024-12-07,S004,fresh,C1072,discount,0.05,1
2025-01-20,S004,fresh,C6975,bundle,0.294,0
2024-01-05,S004,household,C9752,coupon,0.169,0
2024-01-08,S004,household,C4859,coupon,0.197,0
2024-01-14,S004,household,C5461,discount,0.12,0
2024-01-22,S004,household,C9334,discount,0.146,0
2024-02-14,S004,household,C2355,coupon,0.144,0
2024-02-25,S004,household,C8868,discount,0.252,1
2024-03-01,S004,household,C1231,discount,0.167,1
2024-03-02,S004,household,C6374,coupon,0.193,0
2024-03-11,S004,household,C2063,coupon,0.255,0
2024-03-25,S004,household,C4407,free_delivery,0.243,0
2024-04-13,S004,household,C1546,bundle,0.22,1
2024-06-13,S004,household,C9200,bundle,0.287,0
2024-06-14,S004,household,C8185,discount,0.139,1
2024-06-22,S004,household,C9959,discount,0.254,1
2024-07-12,S004,household,C5189,coupon,0.247,0
2024-07-18,S004,household,C9695,discount,0.214,1
2024-07-31,S004,household,C3121,discount,0.101,0
2024-08-09,S004,household,C4443,coupon,0.109,0
2024-08-12,S004,household,C3545,discount,0.18,0
2024-08-25,S004,household,C1485,discount,0.074,1
2024-09-04,S004,household,C8000,discount,0.223,1
2024-09-07,S004,household,C4221,bundle,0.199,0
2024-09-21,S004,household,C9317,discount,0.078,0
2024-09-30,S004,household,C2154,coupon,0.085,0
2024-10-25,S004,household,C1947,discount,0.24,1
2024-11-03,S004,household,C5633,coupon,0.16,1
2025-01-04,S004,household,C2051,coupon,0.185,1
2025-01-19,S004,household,C4791,coupon,0.134,0
2024-01-21,S004,ready_to_eat,C5785,discount,0.242,0
2024-02-07,S004,ready_to_eat,C8771,discount,0.172,0
2024-02-13,S004,ready_to_eat,C4729,coupon,0.313,1
2024-02-14,S004,ready_to_eat,C2381,discount,0.274,1
2024-02-16,S004,ready_to_eat,C5311,free_delivery,0.158,0
2024-02-22,S004,ready_to_eat,C8189,coupon,0.248,1
2024-03-13,S004,ready_to_eat,C2193,bundle,0.07,0
2024-03-21,S004,ready_to_eat,C7074,discount,0.178,0
2024-04-04,S004,ready_to_eat,C7596,free_delivery,0.158,1
2024-04-09,S004,ready_to_eat,C6558,bundle,0.178,0
2024-04-10,S004,ready_to_eat,C2828,bundle,0.15,0
2024-04-21,S004,ready_to_eat,C8729,coupon,0.177,0
2024-04-24,S004,ready_to_eat,C8864,discount,0.177,0
2024-05-02,S004,ready_to_eat,C3030,discount,0.117,1
